c18706bce5	However, @OBJECT_GENE$ expression was not affected by the decrease in the @SUBJECT_GENE$ expression (Figure 3), thereby suggesting that SNAI1 expression in ESCs was independent of HAND2.	other
435069c565	We found little to no detectable CB2 protein or Cnr2 transcript expressed by mFLS in vitro, with similar expression levels between cells from healthy and 7d ACLR joints, and neither @SUBJECT_GENE$ nor TNF-α upregulated @OBJECT_GENE$ expression (Figure S2).	other
85e550644b	Since Slit3 did not alter the activity and expression of ADAM10 and ADAM17 but decreased the abundance of cell surface Robo4, we postulated @SUBJECT_GENE$ inhibits @OBJECT_GENE$ shedding.	deactivates
840c549812	In Brucella suis, this property has been attributed to the outer membrane protein Omp25, which interacts with @OBJECT_GENE$ on macrophages and dendritic cells to dampen @SUBJECT_GENE$ production, thereby inhibiting dendritic cell maturation and antigen presentation.	other
4caa281330	In our present work, we found that Trim31 has the ability to suppress liver steatosis and improve @SUBJECT_GENE$ signaling and hepatic inflammation by promoting @OBJECT_GENE$ degradation via K48-linked ubiquitination, further restraining Rhbdf2-MAP3K7 activity and downstream events.	other
3a6ce80519	Finally, it has been shown that @SUBJECT_GENE$ more efficiently inhibits receptor binding of all three TGF-β isoforms than LAP2 or @OBJECT_GENE$, suggesting that the respective LAP domains are involved in the observed intrinsic activities of TGF-β2 and TGF-β3.	other
dd4111bd60	@SUBJECT_GENE$ knockdown by siRNAs transfection significantly reduced @OBJECT_GENE$ phosphorylation (Fig. 7c), significantly decreased cell growth, and increased cell sensitivity to 5-FU (Fig. 7e, f).	deactivates
588d2f7a93	This is often seen by the activation of NRF2 in melanomas, particularly in those harboring KEAP1 mutations, during progression with the upregulation of key downstream redox regulatory factors including elements of the glutathione (GSH) system, thioredoxin (TRX) system, cysteine cycling, nicotinamide adenine dinucleotide phosphate (NADPH): quinone oxidoreductase 1 (@SUBJECT_GENE$), heme oxygenase 1 (HO-1), @OBJECT_GENE$ (HSP70), and peroxiredoxins.	other
019fa15e94	Abbreviations – ADM ​= ​Adrenomedullin, AgRP = Agouti-related protein, ATF3 ​= ​Activating transcription factor 3, BCL2A1 ​= ​BCL2 Related Protein A1 b-FGF ​= ​basic Fibroblast Growth Factor, BMI = Body Mass Index, BSS = Beck Scale for Suicidal Ideation, BTC = Betacellulin, @OBJECT_GENE$ ​= ​B-cell-translocation gene 3, CA = Childhood adversity, CCL2 ​= ​C-C Motif Chemokine Ligand 2, CCL20 ​= ​C-C Motif Chemokine Ligand 20, CCL7 ​= ​C-C Motif Chemokine Ligand 7, CD9 ​= ​CD9 Molecule, CDC42 ​= ​Cell division control protein 42 homolog, CIDI = The Composite International Diagnostic Interveiw, CM = Childhood maltreatment, COX-2 ​= ​Cyclooxygenase-2, CRP = C-Reactive Protein, CT = Childhood trauma, CTQ = Childhood Trauma Questionnaire, CXCL2 ​= ​C-X-C Motif Chemokine Ligand 2, DHRS3 ​= ​Dehydrogenase/Reductase 3, DIGS ​= ​Diagnostic Interview for Genetic Studies, DIS ​= ​Diagnostic Interview Schedule, DUSP2 ​= ​Dual Specificity Phosphatase 2, EMP1 ​= ​Epithelial membrane protein 1, EREG ​= ​Epiregulin, @SUBJECT_GENE$ ​= ​Fatty Acid Binding Protein 5, GITR-L ​= ​Glucocorticoid Induced Tumour Necrosis Factor-ligand, HAM-D ​= ​Hamilton Rating Scale for Depression, HPA-axis ​= ​Hypothalamic Pituitary Adrenal axis, hsCRP ​= ​High sensitivity C-Reactive Protein, HSPA1A/HSPA1B ​= ​Heat Shock Protein Family A Member 1A/Member 1B, IDS = Inventory of Depressive Symptomatology, IDS-C = Inventory of Depressive Symptomatology - Clinician-Rated, IDS-SR = Inventory of Depressive Symptomatology - Self-Reported, IL-1α ​= ​Interleukin-1 alpha, IL-1β ​= ​Interleukin-1 Beta, IL1-R1 ​= ​Interleukin1 – Receptor 1, IL-4 ​= ​Interleukin-4, IL-6 ​= ​Interleukin-6, IRAK2 ​= ​Interleukin 1 Receptor Associated Kinase 2, I-TAC/CXCL11 ​= ​Interferon induced T cell α chemoattractant/CXC Motif Chemokine Ligand 11, MAFF ​= ​MAF bZIP transcription factor F, MAPK6 ​= ​Mitogen-Activated Protein Kinase 6, MASQ-D30 ​= ​Mood and Anxiety Symptoms Questionnaire-Dutch adaptation 30-item, MXD1 ​= ​MAX Dimerization Protein 1, MEC/CCL28 ​= ​Mucosae-associated epithelial chemokine/C-C Motif Chemokine Ligand 28, MINI ​= ​Mini-International Neuropsychiatric Interview, NAB2 ​= ​NGFI-A Binding Protein 2, NCS = US National Comorbidity Survey, NT-4 ​= ​Neurotrophin-4, PDE4B ​= ​Phosphodiesterase 4B, PTGS2 ​= ​Prostaglandin-Endoperoxide Synthase 2, PTPN7 ​= ​Protein Tyrosine Phosphatase Non-Receptor Type 7, PTX3 ​= ​Pentraxin 3, QIDS-C ​= ​Quick Inventory of Depression Symptomatology – Clinical-Rated, SCAN = Schedules for Clinical Assessment in Neuropsychiatry, SCID = Structured Clinical Interview for DSM, SERPINB2 ​= ​Serpin family B Member 2, STX1A ​= ​Syntaxin 1A, TECK/CCL25 ​= ​Thymus-expressed chemokine/C-C Motif Chemokine Ligand 25, TGF- β3 ​= ​Transforming growth factor - β 3, THBD ​= ​Thrombomodulin, TLR4 ​= ​Toll-like receptor 4, TRAIL-R4 ​= ​Tumour Necrosis Factor related apoptosis inducing ligand-receptor 4, TNF ​= ​Tumour Necrosis Factor, TNF- α ​= ​Tumour Necrosis Factor-alpha, TNFAIP3 ​= ​TNF Alpha Induced Protein 3, TREM-1 ​= ​Triggering receptor expressed on myeloid cells 1, VEGF = Vascular endothelial growth factor.	other
6de1d3635d	Human @SUBJECT_GENE$ is active against gram-negative bacteria, whereas @OBJECT_GENE$ kills both gram-negative and gram-positive bacteria such as S. aureus.	other
