e5d37f60-bf7f-3c0c-bdda-fb1181fb4fe4	Interestingly, AKT is known to deactivate @SUBJECT_GENE$, but it is also capable of modulating the @OBJECT_GENE$ pathway, playing a dual role in metabolic control and protein synthesis.	other
aa9c46a1-2192-3b86-8700-4a7a3027d883	The transcription factor @SUBJECT_GENE$ directly binds to the promoter regions of @OBJECT_GENE$ and activates its transcription while simultaneously modulating the activity of BAX and BCL2 in the context of apoptosis.	activates
fe390812-8cbb-3f93-94ab-49b92ed2043a	The transcription factor HIF1A is known to activate @SUBJECT_GENE$ under hypoxic conditions, with subsequent downstream effects including the recruitment of matrix metalloproteinases like MMP2 and @OBJECT_GENE$ to the angiogenic process.	other
c7023ad7-fa76-37eb-969a-bce585f43ee7	The tumor suppressor PTEN negatively regulates the phosphatidylinositol 3-kinase (@OBJECT_GENE$)-Akt signaling pathway by dephosphorylating @SUBJECT_GENE$, thus antagonizing the action of @OBJECT_GENE$ and promoting apoptosis.	other
5d7e9236-a2b1-36ea-a621-1829b20237f6	The NFKB complex, upon activation by @OBJECT_GENE$, induces the expression of IL8 while inhibiting the production of @SUBJECT_GENE$, thus orchestrating an intricate inflammatory response.	other
71540abf-0f40-306e-9b42-00fdc7e531bd	@SUBJECT_GENE$ and BRCA2 are essential for the repair of DNA double-strand breaks through homologous recombination, where @SUBJECT_GENE$ interacts with the MRN complex to recognize DNA damage, while also phosphorylating BRCA2 to facilitate loading of @OBJECT_GENE$ onto the damaged DNA.	other
822aa509-9003-3b24-a78d-3c35d14699c6	Emerging data reveal that the tumor suppressor p53 modulates the expression of @OBJECT_GENE$, whereas the cell-cycle regulator CDK4, in conjunction with cyclin D1, deactivates the tumor suppressor @SUBJECT_GENE$.	other
0f19366d-956a-3830-9713-f90d8a961111	In the regulation of apoptosis, BCL2 can inhibit @SUBJECT_GENE$, while @SUBJECT_GENE$ itself is known to promote the release of @OBJECT_GENE$ from mitochondria.	activates
447898c4-2d71-3115-bac2-62dcfd76fc81	@SUBJECT_GENE$ forms a complex with AXIN and GSK3B, facilitating the phosphorylation and subsequent degradation of @OBJECT_GENE$, thereby preventing inappropriate cell proliferation.	other
93c9ca83-46c4-35ba-806a-b7ab626a3862	The NF-kB signaling pathway is orchestrated by various genes, including @SUBJECT_GENE$, which modulates the expression of @OBJECT_GENE$ and subsequently affects the signaling dynamics.	modulates
ee640c55-8375-3efe-8330-cb98c9065e51	@OBJECT_GENE$ and @SUBJECT_GENE$ form a complex where @SUBJECT_GENE$ activates @OBJECT_GENE$ signaling, and in a feedback loop, @OBJECT_GENE$ deactivates @SUBJECT_GENE$ to prevent excessive inflammatory responses.	activates
3846d777-a50f-3f5a-946f-49355d85456e	The protein complex formed by BRCA1 and @SUBJECT_GENE$ physically interacts with RAD51, enhancing its role in DNA repair, whereas ATM kinase phosphorylates @OBJECT_GENE$, thereby facilitating its role in cell cycle regulation.	other
491b4ba1-271f-36a6-bf59-35ac7b532817	The interaction between @SUBJECT_GENE$ and @OBJECT_GENE$ has been extensively studied, demonstrating that @SUBJECT_GENE$ modulates the apoptotic pathway by inhibiting @OBJECT_GENE$, while the role of BRCA1 in DNA repair becomes pivotal when @SUBJECT_GENE$ activity is compromised.	modulates
f6c23f92-ea5d-3f12-8075-96596080beef	@OBJECT_GENE$ is deactivated by @SUBJECT_GENE$ through phosphorylation, resulting in the suppression of pro-apoptotic genes such as BCL2L11.	deactivates
b94c4d19-f8c7-353a-9eec-f463f9fc2969	FOXO3a is known to be deactivated by AKT1, and this deactivation reduces the transcriptional activation of pro-apoptotic genes such as @SUBJECT_GENE$ and @OBJECT_GENE$.	other
d8b6e6f6-1fe3-3075-8c9b-827ea6f70f57	The coordination between MYC and @OBJECT_GENE$ is critical in cell cycle regulation, as MYC activates @SUBJECT_GENE$, which subsequently modulates the activity of @OBJECT_GENE$.	modulates
1899c2a8-5e74-3f35-aea1-9ace5389eb7d	The kinase @OBJECT_GENE$ activates the NF-kB signaling by phosphorylating IKK, thereby modulating the activity of @SUBJECT_GENE$, an anti-apoptotic protein.	other
cad48465-cf44-34f0-b59a-37fecd5477f3	Cytosolic retention of @OBJECT_GENE$ is mediated by the protein @SUBJECT_GENE$, which ubiquitinates @OBJECT_GENE$, thereby preventing its nuclear translocation and subsequent transcriptional activity.	physically_interacts_with
a3de836f-6287-32d6-8562-bfd1dd4d7333	MYC, a well-known oncogene, activates the transcription of @SUBJECT_GENE$, which in turn, collaborates with @OBJECT_GENE$ to drive the cell cycle forward, suggesting a complex regulatory network.	physically_interacts_with
05b413f3-5434-3b1e-a701-3b7b446d2e4b	In the context of immune cell signaling, STAT3 activation modulates the expression of various genes including @SUBJECT_GENE$ and IL-10, while also being negatively regulated by @OBJECT_GENE$.	other
b42e05ef-d19d-358a-b47e-a0a1ebf5786d	STAT3 modulates the expression of @OBJECT_GENE$, a cytokine that promotes inflammatory responses, and STAT3 also physically interacts with @SUBJECT_GENE$ to modulate downstream signaling.	other
f2b4bb44-9556-3710-b5c0-704b27f98be7	@OBJECT_GENE$ and CDK4 constitute a critical complex required for G1 phase progression, whereas @SUBJECT_GENE$ serves as a CDK inhibitor to regulate @OBJECT_GENE$ activity.	deactivates
0e7e896f-cb4a-319c-9458-6637d9827eaa	The insulin receptor signaling pathway involves the insulin receptor substrate 1 (IRS1) which activates @SUBJECT_GENE$, modulates @OBJECT_GENE$ translocation and ultimately impacts glucose uptake.	other
25e0d499-571d-3167-b5f0-c5484b7ddaaf	The protein interaction network of BRCA1 includes its modulation of @SUBJECT_GENE$, and it also physically interacts with @OBJECT_GENE$, which is crucial for maintaining genomic integrity.	other
a79fd525-0c45-3861-a519-32d22e10830c	FOXO3A, a forkhead transcription factor, modulates the expression of BIM and @SUBJECT_GENE$, pro-apoptotic genes, while its activity is negatively controlled by @OBJECT_GENE$ phosphorylation.	other
ffbad9df-5b54-3cf9-ade5-34b7d1aa3e45	The transcription factor HIF1A is known to activate @SUBJECT_GENE$ under hypoxic conditions, with subsequent downstream effects including the recruitment of matrix metalloproteinases like @OBJECT_GENE$ and MMP9 to the angiogenic process.	other
1ae41243-b51a-37a2-beed-3d6121bbabdd	In the Wnt signaling pathway, @SUBJECT_GENE$ translocates to the nucleus to activate the transcription of MYC and interacts with @OBJECT_GENE$ to regulate gene expression.	physically_interacts_with
56dbd7dc-caf5-3dad-a6c7-3902d5edb581	The transcriptional activity of MYC is negatively regulated by @SUBJECT_GENE$, whereas MYC positively regulates the expression of @OBJECT_GENE$.	other
2ce0871e-e2ed-3579-8972-a0ccbba6f846	@OBJECT_GENE$ activation by EGF leads to the subsequent activation of @SUBJECT_GENE$, which simultaneously modulates the expression of MAPK1 and down-regulates PTEN.	other
5387f024-eba5-31a5-acc9-3603b1f31797	EGFR, upon binding with its ligands, up-regulates @SUBJECT_GENE$ activity which subsequently activates @OBJECT_GENE$ enzymes, thereby influencing cell growth.	activates
00317b7f-e89a-38c2-a88f-28ad0de6affc	The kinase activity of @OBJECT_GENE$ is essential for the phosphorylation of Rb, leading to the release and activation of @SUBJECT_GENE$ transcription factors that drive cell cycle progression.	other
cde5e97e-faef-312f-9aae-15c9e6bf6262	@SUBJECT_GENE$ directly activates @OBJECT_GENE$, and this Axis is critically modulated by the presence of the TSC1-TSC2 complex.	activates
8b5ddc40-0a3a-3e6f-95f5-353f5083df86	The protein @OBJECT_GENE$ synergistically interacts with SMAD2/3 to mediate TGF-β signaling, which in turn modulates the expression of @SUBJECT_GENE$.	other
28b4efc8-769e-34bd-8951-35c0aed1db38	@OBJECT_GENE$ is activated by IL6, leading to the transcription of SOCS3, which in turn negatively regulates the activity of @SUBJECT_GENE$ by providing a feedback inhibition mechanism.	other
816fdc5c-ccea-396d-92a5-fbaf16244e86	Accumulating evidence suggests that @OBJECT_GENE$, a pivotal mediator within the @SUBJECT_GENE$ signaling pathway, can inhibit the transcriptional activity of MYC, illustrating a crucial check in cellular proliferation.	activates
315852f2-de32-3a39-a377-c5ce2ef661b8	The interaction between BRCA1 and @SUBJECT_GENE$ is crucial for the repair of double-strand breaks, a process which is hindered if @OBJECT_GENE$ is deactivated by oxidative stress.	other
e88fa285-3fa5-3356-a668-3233ed132380	The transcription factor HIF-1α, under hypoxic conditions, associates with @SUBJECT_GENE$, leading to the induction of genes involved in angiogenesis, such as @OBJECT_GENE$ and EPO.	other
8d64ca83-c98e-30f9-a6b5-ac3f6afce6a5	Activation of @SUBJECT_GENE$ by upstream kinases is critical for the induction of SOCS3, which serves as a feedback inhibitor of the @OBJECT_GENE$/@SUBJECT_GENE$ signaling pathway.	other
46aba1de-3a44-3c31-9775-4059e70eeebe	The @OBJECT_GENE$ gene, known for its role in longevity, modulates the SOD2 gene expression, and reduces the oxidative stress, while the @SUBJECT_GENE$ coactivator interacts with NRF1 to promote mitochondrial biogenesis.	other
eeeaacd2-4fc2-3dcf-a6e1-db6033880bcf	The transcription factor @SUBJECT_GENE$, upon activation by TNF-α, transiently up-regulates the expression of the anti-apoptotic gene Bcl-2, while simultaneously modulating the activity of @OBJECT_GENE$.	modulates
9e13ba10-dc1b-33e4-8fba-d36dcc6de60c	The hormone @SUBJECT_GENE$ activates the receptor @OBJECT_GENE$, which further recruits and modulates the activity of IRS1, leading to the downstream activation of the gene GLUT4 to enhance glucose uptake.	activates
7adc42b4-f10f-317e-baa7-9032e637db53	The FOXO3 transcription factor, in response to oxidative stress, modulates the transcription of antioxidant genes such as @SUBJECT_GENE$ and CAT, and it is further modulated by upstream kinases including AKT1 and @OBJECT_GENE$.	other
1c60693b-32b0-3bae-af46-bb23a537eb94	The activity of the proto-oncogene @SUBJECT_GENE$ is modulated by its interaction with @OBJECT_GENE$, and together they up-regulate the expression of the ribosomal gene RPL34.	physically_interacts_with
1f8e0598-2a54-3faf-86be-6a9b64883687	The kinase @SUBJECT_GENE$ modulates the signaling pathways of MEK1 and @OBJECT_GENE$, which are crucial for cell proliferation and survival, indicating a pivotal role in oncogenic pathways.	modulates
667d27bb-f966-3fa5-a31c-564f0e6f1fe9	The binding of SMAD4 to SMAD2/3 complexes modulates the transcriptional activity of TGF-beta signaling target genes, such as @SUBJECT_GENE$ and @OBJECT_GENE$.	other
e33305f6-705f-378c-9b79-c36f746adc9f	The mutual exclusivity of @SUBJECT_GENE$ and @OBJECT_GENE$ mutations in various cancers may suggest that @SUBJECT_GENE$ deactivates @OBJECT_GENE$ through downstream signaling pathways, as observed in colorectal cancer models.	deactivates
c5a9e128-b999-3403-ae5b-76351cff5536	The interaction between @SUBJECT_GENE$ and its receptor @SUBJECT_GENE$R ultimately leads to the activation of downstream signaling molecules such as @OBJECT_GENE$ and AKT, promoting cell survival and proliferation.	other
a7bbe0d1-7084-3344-b683-26df56731065	Epidermal growth factor receptor (@OBJECT_GENE$) activates the downstream signaling pathway involving KRAS, which subsequently modulates the activity of @SUBJECT_GENE$.	other
84e06d61-fa85-33bb-83f4-5e93155c9ab0	SMAD4, a critical mediator of TGF-beta signaling, modulates the transcriptional activity of @OBJECT_GENE$ (p21), which in turn facilitates the cellular response to DNA damage, and it has been shown that @SUBJECT_GENE$ physically interacts with SMAD4, influencing its stability.	other
5d624141-94a8-3146-915b-30e50d85d277	AKT1, which is activated by PI3K, has been shown to modulate the function of the @SUBJECT_GENE$ gene product, ultimately affecting @OBJECT_GENE$ signaling.	other
b184f4f5-a03e-3d14-83ed-0fb18e34e254	@OBJECT_GENE$ activation leads to the up-regulation of PGC-1α, which in turn stimulates the expression of genes involved in mitochondrial biogenesis such as NRF1 and @SUBJECT_GENE$.	other
a58265b3-ae65-3c9d-b168-92b758ecc22c	The transcription factor @OBJECT_GENE$ enhances the expression of BDNF, which in turn can modulate the activity of the receptor @SUBJECT_GENE$, influencing neuronal survival and plasticity.	other
37c6bfd1-fb56-38e0-a4e6-671305bbcad6	@OBJECT_GENE$ is known to physically interact with EGFR, and this interaction upregulates the production of @SUBJECT_GENE$.	other
9bb1c90a-4ba2-3095-9b03-4635916bda25	The interaction of @OBJECT_GENE$ with the transcription factor EP300 results in the activation of the downstream target gene @SUBJECT_GENE$, which is involved in cell cycle regulation.	other
0d4be49d-b7d5-3cf6-88ca-81a5aac3e47b	The @OBJECT_GENE$-@SUBJECT_GENE$ complex is pivotal in Wnt signaling, as @SUBJECT_GENE$ not only physically interacts with @OBJECT_GENE$ but also modulates the expression of MYC and CCND1 to promote cell proliferation.	physically_interacts_with
8605664e-a192-3025-95c4-1a965d448f0d	The interaction between BRCA1 and @SUBJECT_GENE$ suggests that BRCA1 modulates @SUBJECT_GENE$ activity, and interestingly, BRCA1 also physically interacts with @OBJECT_GENE$ to form a stable heterodimer.	other
8bda9acc-f65b-38ac-ac5b-3dfc415aebc1	The interaction between @OBJECT_GENE$ and AKT results in the deactivation of the PI3K/AKT signaling pathway, which is further modulated by the presence of @SUBJECT_GENE$.	other
94c14ece-e793-34d7-b8ee-10df6a377f75	Cyclin D1 forms a complex with @SUBJECT_GENE$, facilitating the phosphorylation and subsequent inactivation of the retinoblastoma protein (Rb), which in turn allows the transcription factor @OBJECT_GENE$ to activate genes necessary for cell cycle progression.	other
4f5a2d8a-e2b8-3b45-8e20-d37402ba9825	Tumor suppressor p53 modulates the activity of @SUBJECT_GENE$, which in turn deactivates @OBJECT_GENE$ in response to DNA damage.	deactivates
