0febacc2ed	Prognostic significance of @GENE$ expression in @DISEASE$ patients	other
a3cb12818a	The allelic loss of the @DISEASE$ locus is more common than @GENE$ mutations, and they are present in approximately 36% of sporadic BCs.	other
d1c6c2ccc7	Daniela Ruggiero reported the increased level of expression of the @GENE$ gene in two major histological subtypes (squamous cell carcinoma (SCC) and @DISEASE$) and revealed that TCF19 promoted the progression of the cell cycle in NSCLC cells.	other
cc6b708e19	Building upon the role of tumor immunotherapy as a treatment strategy, Qin et al.’s group found that @GENE$ expression could drive @DISEASE$ (HCC) progression by enhancing an immunosuppressive tumor microenvironment through PD-L1 upregulation.	has_basis_in
41afec67df	@GENE$1, cancer progression, and opportunities in @DISEASE$ treatment	other
b45f3eafa1	As a result, high @GENE$ expression can be used as an independent biomarker for @DISEASE$.	other
8875abe59c	The same study also showed that increasing @GENE$ protein levels were associated with increasing tumor grade in @DISEASE$.	has_basis_in
21001a9b8b	Also, the phosphorylation levels of Y542 and Y580 of @GENE$ were remarkably lower in tumor tissues of @DISEASE$ (Figure 4A and 4E).	other
e89a457406	A @DISEASE$ patients underwent TFE3 immunohistochemical assays:@GENE$ positive locates in the nucleus.	other
15dd16dd91	Moreover, studies have demonstrated that @GENE$ agonists can reduce the risk of proteinuria and @DISEASE$ progression.	other
c98b68de08	This transdifferentiation is induced by cytokines and proteomic mediators including; @GENE$ (TGF-β), a key profibrogenic cytokine and a central regulator of @DISEASE$ progression, and retinoid X receptors (RXRs), a modulator of cell proliferation and the expression of profibrotic genes that play a major role in HSC activation.	has_basis_in
295ac5392f	Many behavioral changes have been reported when @GENE$ is knocked out, such as @DISEASE$, increased susceptibility for atrial fibrillation, impaired light response in the retina, disrupted sleep–wakefulness cycle, decreased epileptic activity, and modulated hippocampal synaptic plasticity.	other
61f7817fa2	Finally, a variety of pediatric solid tumor histologies, including Ewing sarcoma, medulloblastoma, atypical teratoid/rhabdoid tumor, primitive neuroectodermal tumor, pediatric @DISEASE$, and diffuse intrinsic pontine glioma were found to have diffuse @GENE$ expression; the brain tumors all showed response to CD47 blockade in xenograft models.	other
eb59b7cb4a	Germline mutations in @GENE$ in patients with @DISEASE$, centromeric instability, and facial anomalies (ICF) syndrome lead to hypomethylation and decondensation of pericentromeric heterochromatin in chr1; this results in elongated, thread-like pericentromeric chromatin and multiradial chromosomal formations comprising multiple copies of whole arms, which lead to missegregation, chromosomal translocations, and copy number gains in chr1.	has_basis_in
620260b55d	Venn diagram analysis revealed a differential regulation of 24 distinct proteins from among the 85 between DOCK8-deficient and @DISEASE$ groups, including claspin, @GENE$, immunoglobulins, complement proteins, fibulin, and others.	other
3adc96c0f2	Anti-@GENE$ autoantibody can diagnose ESCC patients with an AUC of 0.638 at the specificity of 90.27% and sensitivity of 27.57%, and anti-TIMP1 autoantibody can diagnose @DISEASE$ patients with an AUC of 0.585 at the specificity of 90.27% and sensitivity of 20.54% (p < 0.05).	other
4af9aa212a	Besides, inhibition of @GENE$ expression can decrease the proliferation of @DISEASE$ and CCA cells.	has_basis_in
df05e7648f	Indeed, @GENE$ incidence is increased in many @DISEASE$ patients, with close to 11% of CRC patients showing an increase in ATF6.	other
7c340d4c82	@GENE$ inhibitors in @DISEASE$	other
156d55eaec	@GENE$ signaling pathway and mTOR inhibitors in @DISEASE$: Progress and challenges	other
abe3297e1d	Consistent with the RNA upregulation of PTBP1 in @DISEASE$ from above analyses, IHC analyses were detected higher @GENE$ protein expression in human osteosarcoma lesions than in adjacent tissues (Figures 8(b) and 8(c)).	other
1d1e70c6c0	Hence the evolution of @GENE$ expression and its associated cost in terms of cancer @DISEASE$ would be likely a case of antagonistic pleiotropy, where positive selection in early life stage is associated with disease burden in older age.	other
19445a97f6	A: Effect of @GENE$ expression in the overall survival of @DISEASE$ patients in UALCAN database.	other
3ab1482deb	Therefore, among all four viral diseases discussed, @GENE$ plays a major role in @DISEASE$.	other
1ae78f29dd	To further verify the role of CCL5 and related receptors in CAFs inducing @DISEASE$ metastasis in vivo, we successfully knocked down @GENE$ in CAFs and CCR3/5 in Huh7 cells.	other
ca5902fb7d	Human pathogenic variants of @GENE$ associated with epilepsy, @DISEASE$, and schizophrenia are depicted as red dots (Ala191Val, Leu311His, Trp318Ser, Ser323Pro, Leu403Pro, Met415Val, Gly528Asp, Arg952His, Arg1048Trp, Arg1049C, Ser748del).	other
274c10a594	PD-L1 Expression and Outcome in Patients with Metastatic @DISEASE$ and EGFR Mutations Receiving @GENE$-TKI as Frontline Treatment	other
0d96816dbf	Awareness of the different effects exerted by varying cellular SDC-1 localization, and especially of the role shed @GENE$ plays in aggressive @DISEASE$ phenotypes, is of vital importance in furthering understanding of mechanisms relevant to cell growth and proliferation, angiogenesis, metastasis and chemoresistance.	other
2c77fa659d	@GENE$ activates EGFR/ERK signalling pathway and promotes cell proliferation of @DISEASE$	has_basis_in
6c8868f77a	These results suggest that therapeutically targeting @GENE$ may be a promising treatment for @DISEASE$.	other
89e473d0cb	@GENE$ identifies osteogenic progenitors for bone formation and @DISEASE$ repair	other
92480a893b	Three @GENE$ genes (MC1R, MC2R, and MC5R) contribute to the risk of major depressive disorder (MDD), and one melanocortin receptor gene (MC4R) contributes to the risk of type 2 diabetes (@DISEASE$).	other
711e750916	Furthermore, AKT and ERK1/2 can activate mTORC1 through phosphorylating and inhibiting the @DISEASE$ 1/2 (@GENE$/TSC2), causing inhibition of autophagy.	other
5d42d0d482	Pharmacologic inhibition of @GENE$ could effectively suppress the lung oxalate accumulation induced by @DISEASE$, consequently dampening lung metastasis of breast cancer.	other
bc6de28efe	All the above results indicated that hsa-miRNA-873-5p is a miRNA with significant biological value in @DISEASE$ that may regulate the expression of @GENE$.	other
ef749a6649	This study suggests that targeting the lncRNA GAS5-YAP-@GENE$ axis is a promising approach for @DISEASE$ treatment.	other
c8e5544e36	These findings underscore the importance of ligand-activated @GENE$:HER3 heterodimers in the pathogenesis of ERBB2-amplified @DISEASE$, and present a therapeutic opportunity for antibody-based therapeutics that block the extracellular subdomain 2 dimerization interface of the HER2 receptor (e.g., pertuzumab; refs.).	has_basis_in
