b00cd70a08	Diffuse large B-cell lymphoma and @DISEASE$ are more susceptible to erastin-induced @BIOLOGICAL_PROCESS$ than other cancer cells such as breast, lung, colon, melanoma, and ovarian cancer, according to the National Cancer Institute's Developmental Therapy Program.	other
837cd2591f	Specific fetal characteristics are associated with adverse outcomes for infants with CDH, such as @BIOLOGICAL_PROCESS$ age at diagnosis, additional genetic or anatomical abnormalities, a right‐sided defect, expected severe @DISEASE$ (determined with ultrasound or fetal magnetic resonance imaging), and intrathoracic liver position.	other
0887958a97	Therefore, we confirmed that TMAO-induced @BIOLOGICAL_PROCESS$ is largely responsible for cold-related @DISEASE$ and drugs targeting pyroptosis may become a potential novel target for therapeutics of cold-related AF.	has_basis_in
8fd91dea00	This gene and its homologs were the ones with the best annotations and were present in 36 KEGG metabolic maps, most of them related to bacterial infections (shiguellosis, tuberculosis, signaling in H. pylori pathway and bacterial invasion into host cells), hormone signaling pathways (relaxin, oxytocin, thyroid hormones, estrogen, and GnRH), viral infections (@DISEASE$ B, human cytomegalovirus, and Kaposi sarcoma associated herpesvirus infection), cancer (viral carcinogenesis, bladder cancer, and proteoglycans in cancer), cellular functions (@BIOLOGICAL_PROCESS$, mitophagy in animals, platelet activation, and regulation of actin cytoskeleton), and cellular factor signaling (EGF-R, ErbB, MAPK, Rap1), among others.	other
3459795d34	In brief, the potential alteration of cell–cell communication events, through increased or decreased levels of ligands and receptors involving inflammatory cytokines, antigen presentation-related factors, and @BIOLOGICAL_PROCESS$ regulators, in severe @DISEASE$ patients could affect downstream cell-signaling pathways and TFs and perhaps influence DNA methylation profiles in monocytes, thereby perpetuating aberrant immune responses.	other
11cb209cd4	In order to understand the enrichment of the pathway, KEGG analysis was used to analyze the pathway, and it was found that these molecules were mainly involved in 14 pathways including protein processing in endoplasmic reticulum, pathways in cancer, proteoglycans in cancer, TNF signaling pathway, platelet activation, aldosterone @BIOLOGICAL_PROCESS$ and secretion, adrenergic signaling in cardiomyocytes, focal adhesion, N-glycan biosynthesis, and HTLV-I @DISEASE$ (Figure 2(b)).	other
eac0b499ea	New insights into the mechanisms of @BIOLOGICAL_PROCESS$ and implications for @DISEASE$	other
d20920111a	Likewise, Nelfinavir, an HIV-protease inhibitor, has been shown to impair glucose uptake and @BIOLOGICAL_PROCESS$ in MM and PI resistant @DISEASE$ due to modulation of lipid bilayer fluidity in mitochondria and therefore affecting the proper function of the mitochondrial transition pore (mPTP).	other
d000406116	It is generally believed that @DISEASE$ is majorly caused by the imbalance between osteoblast-mediated @BIOLOGICAL_PROCESS$ and osteoblast-evoked bone resorption.	has_basis_in
36d22fd5d1	It could be assumed that our patient developed some issue with @BIOLOGICAL_PROCESS$, shown by the sudden worsening of his relatively well-controlled @DISEASE$.	has_basis_in
b1a39efcd9	Interaction between @DISEASE$ and @BIOLOGICAL_PROCESS$ factors	other
17bccb247e	Growing studies demonstrated that @DISEASE$ patients were accompanied by vision and @BIOLOGICAL_PROCESS$-related brain region changes.	other
2845712cda	Summary of those 3 genome-wide @BIOLOGICAL_PROCESS$ datasets involving @DISEASE$ patients.	other
6c2cae966b	Variation in @BIOLOGICAL_PROCESS$ length may be a marker of GDM/@DISEASE$, lower birth size, and preterm birth risk.	other
447461d2bb	Modern medical research has also confirmed that disorders of @BIOLOGICAL_PROCESS$ and hepatocyte steatosis are related to @DISEASE$.	has_basis_in
71403bfbd5	In addition, for @DISEASE$, we have learned to frontload compound @BIOLOGICAL_PROCESS$ stability studies in the presence of Mtb to address Mtb-mediated drug metabolism early on during the drug discovery process.	other
cae77d38c7	@DISEASE$: A complex condition with psychological, @BIOLOGICAL_PROCESS$ and metabolic manifestations that impacts on health across the lifespan	other
71f869e763	Herein we briefly discuss the relevance between cholesterol metabolism alteration and RA-related inflammation, because the implication of fat @BIOLOGICAL_PROCESS$ changes in @DISEASE$ had been reviewed well.	other
