440c679ceb	Changes in the immune system and maternal metabolism due pre-gestational @DISEASE$ can likely affect the developing immune system of the neonate via changes in the @CELL$ population, promoting a greater risk of infection in the child.	other
bdcc7c8746	Apoptosis pathway activation is the most studied cell death mechanism in @DISEASE$ and was shown to be involved in @CELL$ death (Figure 3).	dysfunction
2fff7c8676	Other potential causes of peripheral lymphopenia in @DISEASE$ patients include the relocation of @CELL$ from peripheral blood to other locations, decreased production, and faster cell death due to apoptosis through down-modulation of Bcl-2 gene product.	other
f76f39a314	Recently it has been elegantly demonstrated that genetic variants associated with differential binding of PU.1, a master transcription factor regulating myeloid development and having a substantial effect on @CELL$ function, are predominantly cell type specific, associated with specific chromatin state, and regulate enhancer-promoter interactions and downstream gene expression, exhibiting association with @DISEASE$ susceptibility.	other
310c1d772f	Studies using models of @DISEASE$ and melanoma models report the recruitment of @CELL$ into tumors in the context of LAP-deficient myeloid cells, resulting in an antitumoral response.	other
6be6035d55	Gemin3, a member of the SMN complex, was also reduced in @DISEASE$ isolated @CELL$ and spinal cord.	dysfunction
fa8621aa9a	The most common category of skin cancer is those classified as non-melanoma type (NMSCs), being subdivided into @DISEASE$ (BCC), which forms in @CELL$, and squamous cell carcinoma (SCC), which originates from rapidly proliferating malignant cells in the epidermis.	other
ea987281a0	Furthermore, MHV370 (0.1 μM) strongly suppressed expression of a five-panel ISG signature by @CELL$ stimulated with @DISEASE$ immune complexes, whereas HCQ (1 μM) was only mildly effective (Figure S7C).	other
d2b15cc399	@DISEASE$ is a type of @CELL$ malignant tumor, with differentiation disorder, uncontrolled proliferation, or the inability of terminal differentiation of primitive cells to retain malignant proliferation ability and accounting for ~15% of new cases of adult leukemia.	proliferation
aa04f376c0	Neurodegenerative diseases like Parkinson’s disease (PD) and @DISEASE$ (AD), prevalent in people over the age of 60, are characterized by progressive and permanent loss of @CELL$, for which there is currently no cure.	dysfunction
9255755ffb	The self-perpetuating loop of T cell, natural killer (NK) cell, and @CELL$ overactivation characteristic of @DISEASE$ can lead to a cytokine storm, with high mortality if left untreated.	hyperactivity
f21ea0ddf8	Expression of @CELL$ regulatory microRNA by @DISEASE$ cancer stem cells	other
c678b6f0a0	Liver samples from patients with nonalcoholic steatohepatitis (NASH) and advanced fibrosis and a mouse model of @DISEASE$ have shown that the proliferation of @CELL$ is heavily dependent on glutamine metabolism.	proliferation
3991c95e0c	NETs also contribute to a hypercoagulable state in @DISEASE$ by inducing @CELL$ dysfunction, alleviated by DNase1 + protein C treatment in vitro.	dysfunction
87f492e09b	@DISEASE$ is characterized by the accumulation of misfolded a-synuclein, leading to the loss of @CELL$ in the substantia nigra, while α-synuclein-immunoreactive inclusions mainly involve oligodendrocytes in MSA.	dysfunction
52ffebdd3a	A crucial role of Th17 in @DISEASE$ is recruitment of neutrophils, activation of fibrocytes and @CELL$.	other
ae431afcb2	The most common @CELL$ membranopathy is @DISEASE$, followed by relatively uncommon conditions, such as HE and hereditary pyropoikilocytosis.	other
174c8557c1	Yanyan Tang et al. evaluated the expression of AFAP1-AS1 and PD-1 in 96 paraffin-embedded NPC specimens and confirmed that AFAP1-AS1 and PD-1 were co-expressed in infiltrating @CELL$ of @DISEASE$ tissues.	other
ca1dc67922	Functional Gene Correction for @DISEASE$ in @CELL$ Generated from Patient iPSCs	other
d51ca3ee69	Early postoperative hemorrhage (within 2 days of surgery) suggests a defect in primary hemostasis, such as significant @DISEASE$ (platelet count less than 50 × 109/L) or @CELL$ dysfunction, each of which may be inherited or acquired.	dysfunction
dc4f03a687	@CELL$ have an important role in the regulatory immunological response to @DISEASE$.	other
4e4f08b578	A20 inhibition of STAT1 expression in @CELL$: A novel endogenous regulatory mechanism preventing development of @DISEASE$	other
0ff39822b4	VTA @CELL$ hyperactivity induced by CES is involved in the @DISEASE$-like behavior in the innate anxiogenic environment.	hyperactivity
0132ec825b	Our results define a tractable, biologically relevant experimental model of DBA based on genome editing of primary human HSPCs and they identify an associated @CELL$ defect that emulates the pan-hematopoietic defect of @DISEASE$.	dysfunction
2089e328e3	Seventhly, in-stent restenosis in patients with @DISEASE$ is one of the common postoperative complications, mainly related to the migration, proliferation and phenotypic transformation of @CELL$.	proliferation
49db534043	@DISEASE$, the cancer of @CELL$, i.e. the pigment-forming cells of the body, is the least common but most lethal of all skin cancers.	proliferation
11b3ce3f7d	@DISEASE$ (MM) is a hematological cancer characterized by accumulation of malignant @CELL$ in the bone marrow.	proliferation
4921fd9594	Other studies have presented contrasting results about proliferation and migration of @DISEASE$ @CELL$, depending on the considered cell types.	other
a40a7da6c3	@DISEASE$-induced activation of NLR family pyrin domain containing 3 (NLRP3), a @CELL$ inflammasome component, in peripheral visceral adipose depots stimulates hippocampal microglia, contributing to cognitive impairment.	hyperactivity
6496f19b90	• @CELL$ deal with excess ambient nutrients by increased lipid storage (hypertrophy) and proliferation (@DISEASE$).	proliferation
8261e84d22	Experimental rats demonstrated patchy @CELL$ degeneration, Kupffer cell @DISEASE$, lymphocytic infiltration, sinusoidal dilatation, and fibrosis, confirming SU-induced hepatic injury.	other
09ccc1f2a4	In chronic inflammatory demyelinating polyradiculoneuropathy (@DISEASE$), neuronal degeneration, including the apoptosis of @CELL$ (SCs), is primarily caused by autoimmune inflammation in the peripheral nervous system (PNS).	dysfunction
372e309e52	In response to @DISEASE$ infection, the NLRP3 inflammasome is activated in @CELL$ and macrophages to induce the release of IL-1β.	other
20a3f50b78	Conversely, decreased production of PGI2, in aspirin-treated control mice, and of PGI2 and PGD2, in global-COX-1-ko mice, underpinned the predicted increase of @CELL$ reactivity and @DISEASE$ (Supplemental Figure 2).	other
