79cde74458	@CHEMICAL$ play an important role in @PROCESS$ in mammals, plants, bacteria, and fungi.	participates_in
f0bf1d056a	(A) PBMC of HAM/TSP patient PH1624 were either treated (+ LMB) or untreated (- LMB) with @CHEMICAL$, an inhibitor of @PROCESS$, before fixing and staining with the anti-HBZ 4D4-F3 mAb followed by Alexa Fluor 546-conjugated goat anti-mouse IgG1antibody (red).	inhibits
60a9200910	Studies have shown that @CHEMICAL$ arrested cell cycle in G0/G1 phase in leukemia cells, it arrested S and G2/@PROCESS$ in bladder breast cancer (Tuorkey, 2014).	other
88e31c0cb7	@CHEMICAL$-treated RAW264.7 cells showed reduced colocalization of lysosomes and BCG phagosomes (Fig. 3c,d), suggesting inhibition of mycobacterial @PROCESS$.	inhibits
4935bcba15	The roles of histone-modification enzymes have been well analyzed, but the molecular mechanism of @CHEMICAL$ chaperones in @PROCESS$ and nucleosome assembly is incompletely understood.	other
ade59a276f	To investigate whether light signal transduction factors influence glycoalkaloid biosynthesis, we studied the effect of inhibiting expression of SlHY5 using @PROCESS$ mediated by TRV@CHEMICAL$Liu et al.,).	other
567ad35626	Threonine, @CHEMICAL$, glutamic acid, glycine, and alanine are related to the @PROCESS$ of food, while valine, leucine, isoleucine, methionine, phenylalanine, proline, and arginine are related to the tangy flavor in meat.	other
d2e46f3eb5	IDO is a cytosolic, heme-dependent enzyme responsible for the rate-limiting step of de novo @PROCESS$ from @CHEMICAL$ in extrahepatic tissues.	is_produced_by
f12bcc644e	The IGF-1R inhibitor @CHEMICAL$, mTOR inhibitor AZD8055, @PROCESS$ inhibitor paclitaxel, PI3K/mTOR inhibitor PF-04691502, EZH2 inhibitor GSK343 and VEGFR inhibitor tivozanib showed moderate selectivity to CP CML in our drug testing panel (see Supplementary Figures 3 and 4).	other
958b99b8f5	The NE-induced ACE increase in the EVs contributes to the roles of @CHEMICAL$ in promoting @PROCESS$ of WKY and SHR.	enhances
f0f1ebdd09	While intracellular @CHEMICAL$ is utilized in a variety of reactions, the majority of oxygen consumption is devoted to ATP production through glucose metabolism where oxygen serves as a terminal electron receptor during @PROCESS$.	other
901e6c2311	18F-labeled 2-deoxy-2-fluoro-@CHEMICAL$ as a radiopharmaceutical for measuring regional myocardial @PROCESS$ in vivo: tissue distribution and imaging studies in animals	participates_in
af57a96cd5	Our previous studies demonstrated that @CHEMICAL$ could inhibit @PROCESS$, modulate the VSMC phenotype, and suppress neointimal formation in balloon-injured rat carotid arteries.	inhibits
1fb249e92a	For instance, vitamin E, a nonenzymatic antioxidant, promotes a lipid peroxyl radical scavenger and maintains the integrity of long-chain polyunsaturated fatty acids in the membrane of cells, while @CHEMICAL$, which is an acetylated cysteine residue, stimulates @PROCESS$ and performs as a scavenger of oxygen free radicals.	enhances
3ce36c7ce6	@CHEMICAL$ are formed during @PROCESS$ of cholesterol (Fig. 1) in many tissues, including the brain, adrenal glands, gonads, and placenta.	is_produced_by
d99dd70e78	In addition, and in contrast to older stages, several parameters of both spontaneous and evoked fictive @PROCESS$ were also reduced in the presence of a low dose of @CHEMICAL$ including swim episode duration (Fig. 1Ci) and cycle period (Fig. 1B,Ciii).	inhibits
3759270b6d	Furthermore, it is worth noting that resveratrol supplementation significantly inhibited the transcriptions of SREBP1, FAS, and ACCα, but up-regulated that of CPTI compared to the HC group, indicating that @CHEMICAL$ could enhance @PROCESS$ and reduce hepatic lipid accumulation of fish.	enhances
639096dfdb	The major mammalian sulfur source is methionine, while @CHEMICAL$ is non-essential and a metabolite of @PROCESS$.	is_produced_by
27442c5876	Propofol (1μM-50μM) can effectively reduce OGD/R-induced @PROCESS$ 20h after the injury for partially reversing @CHEMICAL$-overload, decreasing mitochondrial swelling and fission during I/R injury (Figs 1–3).	other
5e0d7adb6d	In adipose tissue, the main source of carbon is lipids, but they can originate from @PROCESS$ from protein through oxidative degradation and deamination of amino acids, or from carbohydrates through @CHEMICAL$ formed in the mitochondria.	other
