14f92e46dc	USS, computed tomography (CT) scans or MRI may be useful to diagnose advance liver disease characterized by specific signs of chronic @DISEASE$ (e.g., dysmorphic @ANATOMICAL_ENTITY$, with the presence of bumpy contours, ascites, etc.) and/or portal hypertension (e.g., porto-systemic venous shunts, enlarged spleen, etc.).	other
6739f71888	People with common COVID-19 symptoms (fever, dry cough, and loss of @BIOLOGICAL_PROCESS$ and smell) and stayed in a risk area defined by the RKI within the last 14 days without a negative @DISEASE$ test were not allowed to enter the dental clinic.	other
a98cb878c8	In addition, @DISEASE$ tumors showed significantly higher @GENE$ mRNA expression levels compared to normal adjacent esophageal epithelia (Fig. 4B).	has_basis_in
4b74b66675	ADGRV1 and USH2A @DISEASE$ share all the major characteristics of functional and structural impairment, suggesting that the loss of function of the corresponding proteins produces similar effects in the @ANATOMICAL_ENTITY$.	other
5734c73759	The fructose induced inflammation in visceral @ANATOMICAL_ENTITY$ increases the activity of 11-beta-hydroxysteroid dehydrogenase type 1 (11beta-HSD-1), an isoenzyme involved in the conversion of cortisol from cortisone, resulting in a more severe expression of metabolic syndrome and contributing to the progression of @DISEASE$.	other
9e0a897beb	The present study is the first case with HCM who had a p. Arg79Cys mutation in @GENE$, which has never been reported before as a gene mutation responsible for @DISEASE$.	other
5602a83e8e	Ectopic expression of @GENE$ decreased CRC cell proliferation in vitro and suppressed the growth of @DISEASE$ xenograft tumors in vivo.	has_basis_in
5731b70d12	lncRNA by various mechanisms like @BIOLOGICAL_PROCESS$, RNA processing, translation, mRNA stability, and interacting with proteins has a serious role in the progress of @DISEASE$. lncRNA is also involved in other biological functions such as genome packaging, genome rearrangement, gene imprinting, and dosage compensation.	has_basis_in
b9290a9c8d	The first link between Elongator and diseases was established when familial dysautonomia (FD), a hereditary @DISEASE$, was shown to be caused by the mis-splicing of exon 20 in the @GENE$ gene, which results in a tRNA modification defect.	has_basis_in
dfe73e4adc	It can severely injure the @CELL$ and cause @DISEASE$ by inducing oxidative stress and mitochondrial damage.	other
acc883df84	Towards identification of hereditary DNA @BIOLOGICAL_PROCESS$ deficiency: @DISEASE$ warrants routine immunohistochemical screening regardless of patient’s age or other clinical characteristics  	has_basis_in
0a84a0dccf	@DISEASE$ causes the activation of the host’s @CELL$ and lymphocytes, determining the release of pro-inflammatory cytokines.	has_basis_in
52810a34bd	@GENE$ localized to exosome membranes as a possible biomarker for @DISEASE$ diagnosis	has_basis_in
51d8c55b4f	Under basal conditions, @CELL$ from @DISEASE$ patients were primed to release VEGF, IL‐6, and IL‐8 in excess, while the release of the anti‐inflammatory cytokine IL‐1RA was significantly reduced.	has_basis_in
e5ac8bba49	Mutations in the @GENE$ result in hyperphagia and obesity and are the most common cause of @DISEASE$ in humans.	has_basis_in
e6fd3d9300	To test this hypothesis, we collected samples of human @DISEASE$ to detect the levels of @GENE$ proteins and phosphorylated AMPKα (pAMPKα) by immunoblot analysis and explore the correlation of the levels of pAMPKα with Brf1 expression.	has_basis_in
c721a7d60c	It is well-known that preexisting @DISEASE$ is associated with adverse outcomes after valve replacement and that acute @ANATOMICAL_ENTITY$ injury after TAVR is an independent predictor of mortality.	has_basis_in
b19ed8d5e3	@GENE$ protein has lower expression in tumor parts in @DISEASE$ and correlates with advanced tumor stages (D).	has_basis_in
8d5b8cdd82	As far as we know, no study has previously investigated in a single work, the link between @DISEASE$ in pregnancy and poor @BIOLOGICAL_PROCESS$ outcomes, alteration of the newborn’s anthropometric profile, placental lesions, angiogenic and inflammatory factors, and humoral immunity against the parasite.	has_basis_in
44154a23b6	Additionally, gut Th17 migration into the @ANATOMICAL_ENTITY$ also contributes to the development of pulmonary complications during @DISEASE$.	has_basis_in
1d13cf25f8	Furthermore, Njoo et al. found that CB1R complexes with several members of the @DISEASE$ protein family @GENE$ homologous protein 1 (WAVE1) complex and the Rho-GTPase Rac1.	other
0cbfc04608	Proteomic studies of the @ANATOMICAL_ENTITY$ of patients with @DISEASE$ showed an increase in the content of components of the complement system C3 (chain B), C4, C9 and a decrease in the level of the complement component C3 (chain C).	has_basis_in
8ef7230754	Finally, we have to say, studies were also performed on other markers and genes, such as Her2 and MDM2 for differentiation between different grades of urothelial carcinoma which, in Moradi Tabrizi et al, study no significant association was found between Her2 expression and different degrees of @DISEASE$ malignancies and study of Jalali Nadoushan et al., overexpression of @GENE$ oncoprotein has been shown to be directly related to bladder tumor’s grade.	other
7dff14843a	This first discovery of the JPX/FTO/PDK1 axis provides a bona fide strategy for therapeutic target screening targeting @BIOLOGICAL_PROCESS$ in @DISEASE$.	has_basis_in
433eaf6746	These results suggest that @BIOLOGICAL_PROCESS$ caused by iron overload and lipid peroxidation may be involved in the pathological process of @DISEASE$ and that inhibiting ferroptosis may become a new strategy for the treatment of NAFLD.	has_basis_in
60de84ab28	The heterogeneity of @CELL$ concerning their immunological profiles allows them to play both pro- and anti-inflammatory roles in @DISEASE$.	has_basis_in
d13842ab80	The authors trained ImageNet-pretrained DL models on a private CXR data collection to classify the CXRs in the Shenzhen @DISEASE$ CXR collection as showing healthy or TB-infected @ANATOMICAL_ENTITY$.	has_basis_in
0d43e0a8cd	Loss of precapillary vessels and impaired vascular regeneration are two sides of @ANATOMICAL_ENTITY$ remodeling in @DISEASE$.	has_basis_in
3702614fca	VEGFA has been shown to exhibit elevated levels among rat DN models, which indicate that blockade of @GENE$‐induced angiogenesis could be beneficial for patients suffering from @DISEASE$.	has_basis_in
c605c2e138	Receptor and viral determinants of @DISEASE$-coronavirus adaptation to human @GENE$	has_basis_in
4735e70b49	Hypertension and dyslipidemia, as the two main risk factors for CVD, typically cause @DISEASE$ by blocking or narrowing the coronary arteries that supply blood to the @ANATOMICAL_ENTITY$.	has_basis_in
724f7eb662	Activated microglia can recruit macrophages and neutrophilic granulocytes to the @DISEASE$ lesions, induce the production of @GENE$, IL-6, IL-17, and high-mobility group box 1 protein (HMGB1), which might be involved in NMO pathogenesis.	has_basis_in
c14da6a463	The expression of @GENE$ is substantially increased in patients who are treated with ACE inhibitors and ARBs, which promotes SARS-CoV-2 entry into the body, increasing the risk of developing @DISEASE$.	other
d2d5a096ad	For instance, in an animal model of @DISEASE$ and type 2 diabetes (db/db mice), which was characterized by impaired hypothalamic neuronal synaptic plasticity, hypothalamic @CELL$ presented a reduced expression of the phagocytic marker cluster of differentiation 68 (CD68).	other
39025caf2c	In univariate analysis, altered proportions of CD4+ T cells and CD8+ @CELL$ were found between patients with active SLE and those with inactive @DISEASE$; the proportions of CD4+ T cells, CD8+ T cells, CD4−CD8− T cells, CD4+CD8+ T cells, Tregs, NK cells, MyDCs, pDCs, basophils and ILCs were altered in patients with active SLE compared with those in healthy controls; and the proportions of Tregs, NK cells, MyDCs, pDCs, basophils and ILCs were altered in patients with inactive SLE compared with those in healthy controls.	other
62deaa1009	Lipid accumulation as a result of @BIOLOGICAL_PROCESS$ then stimulates the release of pro-inflammatory cytokines from Kupffer cells leading to the development of @DISEASE$.	other
1a8b9045be	Dysregulated @BIOLOGICAL_PROCESS$ is a characteristic of numerous diseases, including @DISEASE$, and even many cancers.	has_basis_in
459fe48d22	In addition, proinflammatory cytokines IL-6, IL-8 and TNF-α, chemokines CCL1, CCL2, CCL4, CCL5, CCL11, CXCL8, @GENE$, and CX3CL1, and even Granzyme B, a serine protease secreted by lymphocytes and macrophages, were found elevated in the serum of @DISEASE$ patients.	has_basis_in
0d3f9655d7	lncRNA-H19/AMPKα pathway is thought to be involved in HSC activation-induced lipid droplet disappearance in @DISEASE$ given that lncRNA-H19 can be observed to induce HSC -formation of the AMPKα/@GENE$ complex in LX2 cells and its potential as a novel target for liver fibrosis treatment.	other
749570f771	C, Survival analysis of @GENE$ in 148 @DISEASE$ cases (Cohort 1).	has_basis_in
e94919d1fd	In contrast to HDNs, LDNs are found within the @CELL$ fraction after gradient centrifugation and were identified in blood of patients with cancer, @DISEASE$ and sepsis, as well as in APS.	other
f7cef202a9	Synovial lining @CELL$ mediate osteophyte formation during experimental @DISEASE$	has_basis_in
3eb44213f1	However, despite the convincing clinical activity of CD19-specific CAR-T-cell therapy, the adoptive transfer of engineered @CELL$ has not been as successful for the treatment of solid cancers and the addition of PD-1 inhibition did not further enhance expansion or persistence of GD2-specific CAR-T cells in patients with advanced @DISEASE$.	other
aea18a0bc3	The prior work has suggested that there was dysregulation of the AMPA receptor subunit expression in the @ANATOMICAL_ENTITY$ of @DISEASE$ patients.	has_basis_in
ef1d8125a9	This retrospective study comprised an analysis of 62 RT-PCR confirmed SARS-CoV-2 pneumonia patients, admitted at Prince Mohammed bin Abdulaziz Hospital between 15 May 2020 and 15 July 2020 with clinicoradiologic evidence of COVID-19 @DISEASE$, who were candidates for brain MRI, as they developed neurological manifestations suggesting @ANATOMICAL_ENTITY$ involvement.	other
ba82db7b0e	An orthotopic @DISEASE$ model was established by implantation of G422 cells in the @ANATOMICAL_ENTITY$ of ICR mice.	has_basis_in
d040c1fced	TLR4 activation in @DISEASE$ can enhance the immunoregulatory ability of @CELL$.	has_basis_in
7e3eaa3293	In particular, expression of CD4 and/or CD56, and 2 or more pDC-specific markers (ie, CD123, CD303/BDCA2, TCL1, @GENE$/TCF4), together with negativity for lineage-specific antigens, represent requirements for the diagnosis of @DISEASE$.	other
05a2cbdd57	The findings presented above suggested that circRNA targeting may enhance @BIOLOGICAL_PROCESS$ or reduce apoptosis, thereby improving @DISEASE$.         	has_basis_in
502f843e7d	This review summarizes the recent findings regarding the @BIOLOGICAL_PROCESS$ and autophagy-related genes by different miRNAs in various pathological conditions, including cancer, kidney and liver disorders, @DISEASE$, cardiovascular disorders, infectious diseases, aging-related conditions, and inflammation-related diseases.	other
bb964108d0	The highlight of the current study was that we proposed prognostic signatures based on @BIOLOGICAL_PROCESS$ events for monitoring the prognosis of @DISEASE$ patients.	has_basis_in
97b782654f	A3A mutations are predominant in many @DISEASE$ types but surprisingly A3A expression poorly correlates with A3A mutational signature, suggesting that @GENE$ expression is transiently activated, leaving a mutational footprint even after A3A is no longer expressed.	other
4db3b0189c	Specific @GENE$ variants were reported to be associated with a decreased risk of @DISEASE$, and Luo et al. reported that ITGA6 can be considered a prognostic gene for uveal melanoma.	has_basis_in
4aed82aa72	Although the role of lipid peroxidation has been discovered in cell dysfunction and death during neuronal degeneration, the upstream molecular target in the @BIOLOGICAL_PROCESS$ by lipid peroxidation in @DISEASE$ remains unclear.	has_basis_in
758395f246	In addition, the potential antiviral activity of @GENE$ was reported in the example of @DISEASE$.	has_basis_in
ffcc9bcf1e	Factors associated with vaccine acceptance on @DISEASE$ and seasonal influenza among @BIOLOGICAL_PROCESS$ women aged 18–49 years in China by multivariate logistic regression models.	other
47ad739eec	Since mitochondria are the main energy source for RPE, disruptions in mitochondrial function and subsequent lower energy production could cause RPE @BIOLOGICAL_PROCESS$, one of the hallmarks of @DISEASE$.	has_basis_in
fe5c081f7a	In addition, in the animal model experiments related to the study of @DISEASE$, observed that germ-free mice had no significant bone loss compared with conventionally raised mice in the leuprolide-induced hypogonadism mice model, indicating that germ-free mice could resist the @BIOLOGICAL_PROCESS$ caused by sex steroid deficiency.	other
368fe31559	The effect of vitamin E on @ANATOMICAL_ENTITY$ pressure in individuals with @DISEASE$: A randomized, double-blind, placebo-controlled trial	has_basis_in
141e228721	Here we showed that spinal cords from MUT-EAE mice displayed a persisting and higher inflammatory response in the CNS represented by increased levels of pro-inflammatory mediators @GENE$, TNFα and also IFNγ, when compared to WT-@DISEASE$ (Fig. 8a–c).	other
c3a9f1775e	In this study, we investigated @BIOLOGICAL_PROCESS$ signatures and epigenetic aging in DS individuals with and without @DISEASE$.	other
