3ca52fb1-dd07-3dce-8e48-ce5bef22090b	The gene MYH7, encoding myosin heavy chain, is highly expressed in @ANATOMIC_ENTITY$, whereas the @GENE$ gene, known for transthyretin production, shows high expression in the liver.	other
5cd85316-79e0-3d06-b121-a752acc3e5fc	Expression studies show that the @GENE$ gene is highly localized in the @ANATOMIC_ENTITY$, which is critical for eye development, whereas the TBX5 gene mediates its effects in cardiac tissue integral for heart morphology.	located_in
7979a792-ae90-3387-b4eb-95cfa06a8791	Within the gastrointestinal tract, the CDX2 gene is expressed primarily in intestinal epithelial cells, illustrating its role in intestinal differentiation, while the @GENE$ gene's expression in @ANATOMIC_ENTITY$ correlates with its regulatory function in heart development.	located_in
d9df41b8-9da0-3d17-bae0-95333fa9dee0	Research has indicated that the @GENE$ gene, frequently associated with breast cancer susceptibility, is differentially expressed in @ANATOMIC_ENTITY$, while the APC gene is predominantly located in colonic mucosa where it plays a critical role in maintaining cellular integrity and proliferation.	located_in
da169299-61d7-31a9-a16d-12bef44c3a89	Among immune cells, the IL2 gene shows remarkable expression in T lymphocytes, orchestrating various immune responses, while the adiponectin gene (@GENE$) is primarily produced and secreted by @ANATOMIC_ENTITY$, and the CD4 gene is prominently located in helper T cells.	located_in
0fffa818-dd04-3554-baa3-70f815aea0f9	The transcription factor PDX1, critical for pancreatic development, is localized in @ANATOMIC_ENTITY$, while @GENE$ is, intriguingly, situated in osteogenic cells within the bone matrix.	other
deb052ce-a690-3daf-be2a-d6bd620c1db3	In neurons within the @ANATOMIC_ENTITY$, the gene BDNF, crucial for neuronal development, is highly expressed, while @GENE$ plays a significant role in liver function and is primarily expressed in hepatocytes.	other
633c14eb-8e48-387c-8359-dda11fe07113	The expression analysis of the CFTR gene in @ANATOMIC_ENTITY$ has provided insights into cystic fibrosis pathology, whereas the @GENE$ gene's expression in hepatic cells is crucial for understanding Wilson's disease mechanisms.	other
b280d1e5-c1d4-37bc-9beb-cd2febdb22d5	The oncogene MYC is frequently expressed in various cancerous tissues, including the @ANATOMIC_ENTITY$, while @GENE$, which regulates p53 degradation, is typically found in the peripheral blood cells.	other
2df17741-4bff-3343-ad1e-94a2273b78c9	The APP gene, which is implicated in Alzheimer's disease, shows high expression levels in the human brain, especially within the @ANATOMIC_ENTITY$, while the @GENE$ gene is crucially located in skeletal muscles, linked to muscle contraction.	other
13f99746-b3de-3368-b056-fd9a6d278e05	The expression of the HOXB13 gene in prostate tissue is modulated by androgen levels, and the involvement of the @GENE$ gene in the same @ANATOMIC_ENTITY$ is critical for diagnosing and monitoring prostate cancer.	located_in
4ec8d808-3364-31b7-b87b-d5b5149bdc33	Interestingly, the @GENE$ gene has been identified in the @ANATOMIC_ENTITY$, orchestrating crucial developmental processes, whereas the KRAS gene is prevalent in the pancreas, often implicated in oncogenic pathways.	located_in
28ae1595-2633-3ada-92aa-3a53b269e1cb	Researchers have elucidated the expression of the gene NGF in the dorsal root ganglion, indicating its role in nerve growth, whereas the detection of @GENE$ in hepatocytes highlights its function in @ANATOMIC_ENTITY$.	other
5bbebe28-dce9-30ef-b79d-beaa4f4ef966	The presence of the @GENE$ gene within @ANATOMIC_ENTITY$ orchestrates neurogenesis, and IGF1 is located in hepatic tissue where it influences growth and metabolism.	located_in
72d29e7f-d178-3550-b76b-c921f1ec5514	Investigations show that the PDX1 gene is located in @ANATOMIC_ENTITY$, essential for insulin production, and the @GENE$ gene is found in the prostate gland, where it may be involved in prostate cancer.	other
d3b62b9c-63ae-39dc-8bd2-e3bfb1a8f133	The @GENE$ gene is crucial for eye development and is located in the developing retina, whereas mutations in the SOX9 gene, expressed in @ANATOMIC_ENTITY$, can lead to skeletal malformations.	other
0ee94151-b218-32a0-b094-2d9bd011785a	Molecular analyses have shown that the TBX5 gene is predominantly expressed in the @ANATOMIC_ENTITY$, affecting limb development, while the @GENE$ gene is primarily active in the cone cells of the retina, crucial for color vision.	other
ab27a12e-ec47-3d4e-b54d-caf81a741ec2	The @GENE$ gene associated with red color vision is predominantly located in the @ANATOMIC_ENTITY$, whereas the LARGE gene displays activity in muscle tissues, and the FMR1 gene implicated in fragile X syndrome is significantly expressed in brain tissues, particularly in the cortex.	located_in
394a40d3-3ba4-3114-a87c-984f98843919	Research has shown that HBB gene, responsible for beta-globin production, is primarily active in the @ANATOMIC_ENTITY$, while the @GENE$ gene is prominent in epithelial tissues including the liver and intestines.	other
086915de-1d53-313d-aba3-45ff0850a7fc	Research into ERG1 has demonstrated its significant expression in cardiac myocytes, crucial for proper cardiac electrophysiology, whereas notable expression of @GENE$ has been found in the @ANATOMIC_ENTITY$.	located_in
b1e4002c-081c-3f55-a82b-71d5aa22a961	The VWF gene, critical for blood clotting, is predominantly expressed in endothelial cells lining the @ANATOMIC_ENTITY$, whereas the @GENE$ gene, associated with epidermal development, is localized within the keratinocytes of the skin.	other
58b8401e-47ba-3590-a9ae-65331830fc8f	The detection of OPN1MW in the retinal cone cells, alongside RHO expression in the rod cells of the retina, underscores the sensitivity difference, while the @GENE$ gene is found in the @ANATOMIC_ENTITY$.	located_in
e8ce9c71-9502-3ac3-82ad-213c2b7a1cab	The expression of the @GENE$ and KRAS genes in @ANATOMIC_ENTITY$ tissues has been correlated with tumorigenesis, whereas TP53 mutations are particularly prevalent in the liver and pancreas.	located_in
