1c03481c-9081-362b-9f6d-3e86eb6ee02d	Early-onset bilateral cataracts and @PHENOTYPE$ are phenotypes observed in Alport syndrome, whereas easy bruising and recurrent infections are typically seen in @DISEASE$.	other
89830b99-339e-360f-a368-6de24a034815	Hypertension can lead to hypertensive retinopathy and left ventricular hypertrophy, while @DISEASE$ is notably associated with @PHENOTYPE$ and intermittent claudication, indicating the cardiovascular phenotypes shared by these conditions.	associated_with
1c6153a5-3b0c-3ed7-acd5-7b72be9fcbee	In the context of chronic obstructive pulmonary disease, frequent episodes of @PHENOTYPE$ and chronic cough are well-documented phenotypic expressions, while @DISEASE$ is often characterized by joint pain and stiffness, emphasizing the phenotypic spectrum unique to each condition.	other
5e3ceb67-a51b-3e04-8c56-f42bf79c9804	Photophobia, severe headaches, and @PHENOTYPE$ are significant symptoms often reported in cases of meningitis, whereas fatigue, muscle aches, and dry cough are frequently documented in patients with @DISEASE$.	other
6a000031-19da-37a0-9177-5c34e6cb52c3	The incidence of @PHENOTYPE$ and hypertension is markedly high in patients with @DISEASE$, compared to the frequent occurrence of hypoxemia and cyanosis in individuals suffering from chronic obstructive pulmonary disease.	associated_with
eaffe420-aa13-3148-b7a2-97c232078c02	@PHENOTYPE$ and morning stiffness are typical in rheumatoid arthritis, whereas skin thickening and telangiectasia are more likely to be indicative of @DISEASE$.	other
c05ce320-8343-33b9-9916-c519a3244473	@PHENOTYPE$, frequent urination, and unexplained weight loss are widely recognized as being indicative of diabetes mellitus, while joint pain, stiffness, and swelling are characteristic of @DISEASE$.	other
2b549cdc-acea-326d-90c7-202d8089717d	@PHENOTYPE$ and sudden cardiac death are notably prevalent in long QT syndrome, while progressive muscle weakness and fatigue are often indicative of @DISEASE$.	other
8e0c6cb8-66e1-3540-a753-4ab597fa8530	@DISEASE$ leads to sensory loss and autonomic dysfunction, while diabetic nephropathy gives rise to @PHENOTYPE$ and declining glomerular filtration rate in patients with diabetes mellitus.	other
903396b1-978d-3d7b-8742-0e82522b80b2	@PHENOTYPE$ and anemia are significant markers of HIV/AIDS, and concurrently, hair loss and weight gain are strongly indicative of @DISEASE$.	other
ffff1ed3-d05b-306c-a6a8-58ff2073d1f4	The incidence of chest pain and shortness of breath is prevalent among patients with coronary artery disease, whereas fatigue and @PHENOTYPE$ are seen in those with @DISEASE$.	associated_with
4443a248-2bbf-3bdf-bcf5-9da138f1b887	In patients with @DISEASE$, muscle weakness and ptosis are commonly observed phenotypes, whereas @PHENOTYPE$ and cataplexy are frequently associated with narcolepsy.	other
bcfa22de-a805-30a6-8501-d502e113574e	Individuals with @DISEASE$ frequently present with chorea, dystonia, and @PHENOTYPE$, whereas those with amyotrophic lateral sclerosis are predominantly affected by muscle atrophy, weakness, and respiratory failure.	associated_with
a109e444-0bbe-3c7a-8571-6ca561de2e67	A growing body of evidence suggests that chronic inflammation and insulin resistance, as well as @PHENOTYPE$, are strongly correlated with the onset and progression of type 2 diabetes and @DISEASE$, with hypertension further exacerbating these conditions.	associated_with
ad47a913-e875-32e8-9ab3-d710a82230aa	@PHENOTYPE$ and jaundice are often indicative of @DISEASE$, but they can also be observed in primary biliary cholangitis, reflecting underlying hepatic dysfunction.	associated_with
dc381c1e-1016-384d-b10a-ab75575f9a71	In recent studies, it has been observed that hyperglycemia and @PHENOTYPE$ are frequently associated with Type 2 Diabetes, while elevated levels of cholesterol are predominantly seen in patients with @DISEASE$.	other
1c2aa971-6a2c-3809-8226-f246ad89a7ac	In a cohort of patients, @PHENOTYPE$ and jaundice were predominantly found in hepatitis B infection, while neuropathy and retinopathy were distinctly linked to @DISEASE$.	other
701cce78-1ba1-3345-ad81-cc0ad5e2c78a	In cases of @DISEASE$, @PHENOTYPE$, pancreatic insufficiency, and salty-tasting skin are prevalent, reflecting the disorder's impact on exocrine gland function.	associated_with
be199b55-d207-3a0b-8081-a1feebf645d6	@DISEASE$ is often characterized by @PHENOTYPE$ and sleep disturbances, whereas chronic kidney disease is typically associated with anemia and fluid retention.	associated_with
8369e93a-7d80-398d-9565-4fa6db52e4dd	In Alzheimer's disease, cognitive decline and memory loss are predominant phenotypic manifestations, whereas nocturnal enuresis and @PHENOTYPE$ are more commonly associated with @DISEASE$, underscoring the distinctive clinical features of each disorder.	associated_with
61a6aa79-d68f-3792-8335-7f9aff647a81	Motor dysfunction and progressive muscle weakness are hallmark phenotypes of amyotrophic lateral sclerosis, whereas @PHENOTYPE$ and demyelination are closely linked with @DISEASE$.	associated_with
9b543a61-08e2-33ac-a897-11520257cb3e	@DISEASE$ often presents with @PHENOTYPE$, diarrhea, and weight loss, while rheumatoid arthritis is typically associated with joint inflammation and decreased bone density.	associated_with
7555bde7-b57b-3bed-b1f6-a39fd6cb864a	Pulmonary fibrosis, clubbing fingers, and cyanosis are commonly associated with cystic fibrosis, whereas tremors, muscle stiffness, and @PHENOTYPE$ are frequently observed in @DISEASE$.	associated_with
ae9b896b-fb09-3924-a7fa-ba13d0a97253	In dementia, hallucinations and agitation are commonly reported phenotypes, whereas weight gain and @PHENOTYPE$ have been noted in patients with @DISEASE$, thereby illustrating the heterogeneity of neuropsychiatric disorders.	associated_with
d8875117-4b26-307a-973a-1c4fe09e7e49	Hypertension frequently manifests with phenotypes such as elevated systolic pressure, headache, and nocturia, while @DISEASE$ is invariably linked with @PHENOTYPE$, increased fracture risk, and sometimes loss of height.	associated_with
44c82d14-3ad6-392e-a836-8246a2772c58	@PHENOTYPE$ and episodic vertigo are symptoms frequently noted in patients with migraine, while episodic vertigo and tinnitus are primarily associated with @DISEASE$.	other
5c0761b9-5db6-3683-ac2b-3967b82a0b9a	In the context of @DISEASE$, demyelination and @PHENOTYPE$ are commonly reported, while peripheral neuropathy and hyperglycemia are frequently observed in diabetes mellitus patients.	associated_with
7b36894b-fcc7-3880-b514-75726dd1a45b	The co-occurrence of microcephaly, intellectual disability, and @PHENOTYPE$ has been increasingly recognized in children diagnosed with Down syndrome and @DISEASE$, indicating a significant overlap in phenotypic presentations among these genetic disorders.	associated_with
1042b52e-1a71-3447-9f26-8267db6b4ca8	Chronic fatigue and diffuse muscle pain have frequently been associated with @DISEASE$, whereas cognitive impairment and @PHENOTYPE$ are prominently noted in Alzheimer's disease patients.	other
8666e423-4b62-37fa-8bc8-2046b286c3c5	The triad of hematuria, proteinuria, and @PHENOTYPE$ is characteristically observed in patients with @DISEASE$.	associated_with
4eb9a66c-0dcf-3eb2-a007-8bb14aa93a4b	@PHENOTYPE$ and retinal hemorrhage are often linked to @DISEASE$, whereas fractures in various stages of healing are telltale signs of this condition.	associated_with
1b85587c-583b-3f49-9b6d-cd924d5bf946	Severe headaches, visual disturbances, and nausea are often concomitant with @DISEASE$, while jaundice, @PHENOTYPE$, and dark urine are clinical manifestations frequently observed in hepatitis.	other
ea0997f6-0e06-34e7-8f93-38f07b533fb7	Schizophrenia is frequently identified by hallucinations and social withdrawal, in stark contrast to @DISEASE$, which presents with alternating episodes of @PHENOTYPE$ and depression.	associated_with
d5f37a04-fd5a-3241-b903-645a44b83a25	Patients diagnosed with @DISEASE$ frequently experience numbness and tingling as well as muscle spasms, while individuals with amyotrophic lateral sclerosis often report @PHENOTYPE$ and speech difficulties.	other
e173bdb8-3a58-398f-8281-8ee47f3caa7b	@PHENOTYPE$ and amyloid plaque accumulation are observed in patients with @DISEASE$, whereas hallucinations and motor impairments are predominant features in Parkinson's disease.	associated_with
