e01f34c95a9b43de5fc188e005f65519ccb11624e4a907085b18ae29cce7a5ff	No _DISEASE_ was _PROTEIN_/neu positive.	PMID:31517642	HER2	PR:P34708	[[17..21]]	carcinoma	MONDO:0004993	[[3..12]]	null	35	N	No carcinoma was HER2/neu positive.	Biomarkers of Targeted Therapy and Immuno-Oncology in Cancers Metastatic to the Breast.||||||||The breast is a rare site for metastases, and their molecular characteristics have not been studied yet. Intrinsic molecular genetics, cancer characteristics, and breast tissue immune responses in diverse metastases to the breast have not been previously studied. We identified 64 patients with cancers metastatic to the breast: 51 carcinomas and 13 melanomas. Programmed death ligand 1 (PD-L1), steroid receptors, and HER2/neu expressions were evaluated using immunohistochemistry. Gene sequencing, copy number alterations, microsatellite instability, and tumor mutational burden were performed using next-generation sequencing platforms. The 3 most common primary sites for metastatic carcinomas were lung (37%), ovary (29%), and fallopian tubes/peritoneum (14%). TP53 mutations were commonly (50%) observed among the carcinoma cases, while other mutations were characteristic for the primary cancers (VHL in renal, BRCA1 in the fallopian tube, and BRAF in melanomas). High tumor mutational burden was detected in 5/14 carcinomas and 3/7 melanomas. Tumor cell PD-L1 expression was detected in 6 carcinomas, but not in any of the melanomas, whereas immune cells' expression of PD-L1 was seen in 17 carcinomas and 6 melanomas. Estrogen receptor status was positive in 13/49 carcinomas including 12 adenocarcinomas originating from the ovary and fallopian tube or peritoneum and 1 duodenal neuroendocrine carcinoma. No carcinoma was HER2/neu positive. Intrinsic genetic characteristics of the metastases to the breast followed the pattern commonly seen in primary tumors. Biomarkers of potential benefit to immune checkpoint inhibition therapy were limited to PD-L1-positive non-small cell lung cancer. No common characteristics of the heterogeneous group of tumor metastases to this organ were identified.
54ff99d0b9b1bf9fec232620684371f6dc0e8171a172e6f3ad22708346a45c08	46 XX, _PROTEIN_ Negative _DISEASE_.	PMID:31315334	SRY	PR:000015643	[[7..10]]	Ovotesticular DSD	MONDO:0016281	[[20..37]]	null	38	N	46 XX, SRY Negative Ovotesticular DSD.	46 XX, SRY Negative Ovotesticular DSD.||||||||46 XX ovotesticular DSD is a rare disorder. It presents with cryptorchidism, hypospadias or ambiguous genitalia at birth, gynaecomastia in adolescent stage or infertility in adult age. We report here a 20 year old phenotypically male who presented with gynaecomastia and found to have testis on right side and left inguinoscrotal swelling consisting of ovary, uterus and fallopian tubes. Evaluation revealed SRY negative 46 XX karyotype. He underwent surgical removal of ovary and mullerian structures. The highlight of case is development of testicular tissue in absence of SRY gene.
c1b7c9a6d436a51e3c9df11b723f8c8859e23398ab2dfb7a8826277d285d5694	All _DISEASE_ were CK5/6 and _PROTEIN_ positive.	PMID:31548087	p40	PR:O23474	[[26..29]]	tumors	MONDO:0005070	[[4..10]]	null	39	N	All tumors were CK5/6 and p40 positive.	Rare variants of head and neck squamous cell carcinoma -differential immunohistochemical profiles.||||||||We aimed to immunohistochemically characterize the pattern of expression of epithelial markers in rare head and neck squamous cell carcinoma (HNSCC) variants: carcinoma cuniculatum (CC) and adenosquamous carcinoma (ASC). We also present an additional variant of HNSCC with concomitant basaloid and squamous components that has overlapping morphological features with odontogenic and non-odontogenic tumors, which we termed basalo-squamous carcinoma (BSC). The selected markers included CK5/6, p40, CK19, BerEP4, p16 and SOX10. All tumors were CK5/6 and p40 positive. CK19 and BerEP4 were positive in BSC and focally in ASC but negative in CC. p16 was positive in 3 (60%) of the CCs, focally positive in ASC and negative in BSC. SOX10 was negative in all three variants. Our results highlight the plasticity of the lining epithelium revealing differential profiles of immuno-expression of the selected molecular markers, possibly reflecting their diverse histopathogenesis.
37a573ba9d54d1a7ee286bb95970dc24d88de17de3bb07746a3863b24fc71f97	_PROTEIN_ was expressed in 24.6% of the _DISEASE_.	PMID:31054899	IMP3	PR:000009020	[[0..4]]	tumors	MONDO:0005070	[[35..41]]	null	42	N	IMP3 was expressed in 24.6% of the tumors.	Addition of IMP3 to L1CAM for discrimination between low- and high-grade endometrial carcinomas: a European Network for Individualised Treatment of Endometrial Cancer collaboration study.||||||||Discrimination between low- and high-grade endometrial carcinomas (ECs) is clinically relevant but can be challenging for pathologists, with moderate interobserver agreement. Insulin-like growth factor-II mRNA-binding protein 3 (IMP3) is an oncofoetal protein that is associated with nonendometrioid endometrial carcinomas but has been limited studied in endometrioid carcinomas. The aim of this study is to investigate the diagnostic and prognostic value of IMP3 in the discrimination between low- and high-grade ECs and its added value to L1CAM. IMP3 and L1CAM expression was assessed in tumors from 378 patients treated for EC at 1 of 9 participating European Network for Individualised Treatment of Endometrial Cancer centers. IMP3 was expressed in 24.6% of the tumors. In general, IMP3 was more homogeneously expressed than L1CAM. IMP3 expression was significantly associated with advanced stage, nonendometrioid histology, grade 3 tumors, deep myometrial invasion, lymphovascular space invasion, distant recurrences, overall mortality, and disease-related mortality. Simultaneous absence of IMP3 and L1CAM expression showed the highest accuracy for identifying low-grade carcinomas (area under the curve 0.766), whereas simultaneous expression of IMP3 and L1CAM was strongly associated with high-grade carcinomas (odds ratio 19.7; 95% confidence interval 9.2-42.2). Even within endometrioid carcinomas, this combination remained superior to IMP3 and L1CAM alone (odds ratio 8.6; 95% confidence interval 3.4-21.9). In conclusion, IMP3 has good diagnostic value and together with L1CAM represents the optimal combination of diagnostic markers for discrimination between low- and high-grade ECs compared to IMP3 and L1CAM alone. Because of the homogenous expression of IMP3, this marker might be valuable in preoperative biopsies when compared to the more patchy L1CAM expression.
755f0e2c6307ffc4a9add4bcc40bb2e301604aff23f49a99687e8029663317b6	_PROTEIN_ mutations were analysed in 290 _DISEASE_ cases.	PMID:31498468	TBK1	PR:000001779	[[0..4]]	ALS	MONDO:0004976	[[36..39]]	null	46	N	TBK1 mutations were analysed in 290 ALS cases.	Neuropathological characterization of a novel TANK binding kinase (TBK1) gene loss of function mutation associated with amyotrophic lateral sclerosis.||||||||Mutations in TANK binding kinase gene (TBK1) are causative in amyotrophic lateral sclerosis (ALS), however correlations between clinical features and TBK1 mutations have not been fully elucidated. We aimed to identify and compare TBK1 mutations to clinical features in a cohort of ALS patients from Northern England.||||TBK1 mutations were analysed in 290 ALS cases. Immunohistochemistry was performed in brain and spinal cord of one case with a novel in-frame deletion.||||Seven TBK1 variants were identified, including one novel in-frame deletion (p.85delIle). In silico analysis and literature suggested four variants were pathogenic, and three were variants of uncertain significance or benign. Post-mortem immunohistochemistry established an individual with the novel in-frame deletion had classical ALS and Type B FTLD-TDP pathology, with no changes in TBK1 staining or interferon regulatory factor IRF3.||||TBK1 mutations were present in 1.38% of our cohort, and screening showed no clear genotype-phenotype associations compared to other genetic and sporadic ALS cases. TBK1 immunohistochemistry was consistent with previously published literature and we are the first to show no differential expression of interferon regulatory factor IRF3, a downstream effector of TBK1 in the immune pathway, in the TBK1-mutant tissue, compared to controls.
1d758ff981f4a3e182346840d81bbbe7ffe0e10e34100f1c56af2d5eeb63af38	The trinity of _PROTEIN_, _DISEASE_, and time.	PMID:31201004	tau	PR:000024142	[[15..18]]	trauma	MONDO:0021178	[[20..26]]	null	37	N	The trinity of tau, trauma, and time.	The trinity of tau, trauma, and time.
902a6674ecc20434ccf38cd17c0495fc78a58cf0241b996a3e9489d98069c564	_DISEASE_ (_PROTEIN_) mutation.	PMID:31384696	APC	PR:000004122	[[28..31]]	Adenomatous Polyposis Coli	MONDO:0021055	[[0..26]]	null	42	N	Adenomatous Polyposis Coli (APC) mutation.	The link between colon cancer and congenital hypertrophy of the retinal pigment epithelium (CHRPE).||||||||Clarify the differences between Familial Adenomatous Polyposis (FAP)-associated Congenital Hypertrophy of the Retinal Epithelium (CHRPE) and benign variants with regards to lesion characteristics and associated risk.|||| Adenomatous Polyposis Coli (APC) mutation.|||| Familial Adenomatous Polyposis.
1a8599ec52d746bbe2789ee332e9a1cc043ed5a057071880d34bbebb518bd6cb	Prospects of CRISPR/_PROTEIN_9 for _DISEASE_ Elimination	PMID:31332399	Cas	PR:000005929	[[20..23]]	HIV	MONDO:0005798	[[29..32]]	null	44	N	Prospects of CRISPR/Cas9 for HIV Elimination	Prospects of CRISPR/Cas9 for HIV Elimination
8bcc8513890a09fb36b3ba8acb7fb5bc2e3461972f840f01b875b786b8cb2c43	_PROTEIN_: a potential _DISEASE_ drug target.	PMID:31159623	ASCT2	PR:000014976	[[0..5]]	cancer	MONDO:0004992	[[19..25]]	null	38	N	ASCT2: a potential cancer drug target.	ASCT2: a potential cancer drug target.
0c36341e047e47a3a0e6566b89184d5ed03b59c881e2b50e2e221e4cb6c52fb2	T-cells in _DISEASE_ tissues compared with _PROTEIN_.	PMID:31220695	Ta1	PR:000015201	[[39..42]]	tumor	MONDO:0005070	[[11..16]]	null	43	N	T-cells in tumor tissues compared with Ta1.	Fusion of thymosin alpha 1 with mutant IgG1 CH3 prolongs half-life and enhances antitumor effects in vivo.|||||||| T-cells in tumor tissues compared with Ta1. Tα1-mCH3 exhibited better effect in promoting the production of IL-2 and IFN-γ compared with Tα1. Therefore, Tα1-mCH3 more efficiently inhibited the growth of 4 T1 and B16F10 tumors than Tα1. In conclusion, fusion with mCH3 is an attractive strategy to lengthen the half-life and increase the activity of Tα1.
