SCHANK WOULD APPROVE 1c1f8ff9a0841dfa1499b08c925323a8845e07875d224754910612234e63b71f	_PROTEIN_ in solid _DISEASE_.	PMID:31159579	BAP1	PR:Q00947	[[0..4]]	tumors	MONDO:0005070	[[14..20]]	null	21	Y	BAP1 in solid tumors.	BAP1 in solid tumors.||||||||One of the most attractive cancer-related genes under investigation is BAP1. Reasons of this growing interest are related to the wide spectrum of pathways directly or indirectly modulated by this gene and shared by several solid tumors. Programmed cell-death, cell metabolisms, immune cells development, ferroptosis and defects in DNA damage response are only some of the multitude of processes depending on BAP1. Loss of this gene seems to occur in different times of tumor history. Moreover, times of BAP1 loss strongly diverge among primary tumors suggesting the presence of several and different triggering factors. Regardless of when it happens, BAP1 loss usually results in prognosis worsening and in the acquisition of more aggressive clinical features by cancer cells.
SCHANK WOULD APPROVE 823ec3b731cfa3356fffb4058df89fc5fb05fca90cf8d70170c8ddb702ad453b	_PROTEIN_ and _DISEASE_ Therapy.	PMID:31368107	ALDH2	PR:Q9SU63	[[0..5]]	Cancer	MONDO:0004992	[[10..16]]	null	25	Y	ALDH2 and Cancer Therapy.	ALDH2 and Cancer Therapy.||||||||Aldehyde dehydrogenase 2 (ALDH2) is a member of ALDH family. ALDH1 has been widely recognized for its roles in carcinogenesis and cancer therapy; however, investigation for ALDH2 in cancer is seldom mentioned. The ALDH2 point mutation ALDH2*2 is the most frequent human gene variant, and it is present in approximately 560 million East Asians. ALDH2*2 demonstrates its effect on alcohol consumption limiting and alcoholism developing protection, and this variant is recently found to have an important impact on human health. This chapter focuses on its potential effect on cancer therapy, especially for chemotherapeutics with anthracyclines.
SCHANK WOULD APPROVE a51257b5664dcfb57d920c6bfed6d35b632e6ebfca35fec5c5bc955449609136	Using _PROTEIN_ to treat _DISEASE_.	PMID:31780847	utrophin	PR:000017209	[[6..14]]	DMD	MONDO:0010679	[[24..27]]	null	28	Y	Using utrophin to treat DMD.	Using utrophin to treat DMD.
SCHANK WOULD APPROVE 1cb25214657c1874f4ca764f44f1f949ae8c8748e75ae957e47bdf055f9055f9	_PROTEIN_ model of _DISEASE_.	PMID:31100984	Tpp1	PR:000016799	[[0..4]]	Batten disease	MONDO:0019262	[[14..28]]	null	29	Y	Tpp1 model of Batten disease.	Suggests That Cytopathological Outcomes Result from Altered TOR Signalling.|||||||| Tpp1 model of Batten disease.
SCHANK WOULD APPROVE 02f21e70c8bfe70fbbc57de0abef5af34485677652318bf40d6e08a519707497	Role of _PROTEIN_ in _DISEASE_.	PMID:31839599	CD44	PR:000001307	[[8..12]]	breast cancer	MONDO:0007254	[[16..29]]	null	30	Y	Role of CD44 in breast cancer.	Role of CD44 in breast cancer.||||||||Breast cancer (BC) is among the most prevalent type of malignancy affecting females worldwide. BC is classified into different types according to the status of the expression of receptors such as estrogen receptor (ER), human epidermal growth factor receptor 2 (HER2), and progesterone receptor (PR). Androgen receptor (AR) appears to be a promising therapeutic target of breast cancer. Binding of 5α-dihydrotestosterone (DHT) to AR controls the expression of microRNA (miRNA) molecules in BC, consequently, affecting protein expression. One of these proteins is the transmembrane glycoprotein cluster of differentiation 44 (CD44). Remarkably, CD44 is a common marker of cancer stem cells in BC. It functions as a co-receptor for a broad diversity of extracellular matrix ligands. Several ligands, primarily hyaluronic acid, can interact with CD44 and mediate its functions. CD44 promotes a variety of functions independently or in cooperation with other cell-surface receptors through activation of varied signaling pathways like Rho GTPases, Ras-MAPK, and PI3K/AKT pathways to regulate cell adhesion, migration, survival, invasion, and epithelial-mesenchymal transition. In this review, we present the relations between AR, miRNA, and CD44 and their roles in BC.
SCHANK WOULD APPROVE ed68d0c60ea17e772bd15ddd3a87445810baf3f8207c3cbc950a2e70cc94d848	TGF-?/_PROTEIN_ and _DISEASE_.	PMID:31399973	Smad	PR:000000027	[[6..10]]	Renal Fibrosis	MONDO:0000494	[[15..29]]	null	30	Y	TGF-?/Smad and Renal Fibrosis.	TGF-β/Smad and Renal Fibrosis.||||||||Renal fibrosis is characterized by excessive deposition of extracellular matrix (ECM) that disrupts and replaces functional parenchyma, which leads to organ failure. It is known as the major pathological mechanism of chronic kidney disease (CKD). Although CKD has an impact on no less than 10% of the world population, therapeutic options are still limited. Regardless of etiology, elevated TGF-β levels are highly correlated with the activated pro-fibrotic pathways and disease progression. TGF-β, the key driver of renal fibrosis, is involved in a dynamic pathophysiological process that leads to CKD and end-stage renal disease (ESRD). It is becoming clear that epigenetics regulates renal programming, and therefore, the development and progression of renal disease. Indeed, recent evidence shows TGF-β1/Smad signaling regulates renal fibrosis via epigenetic-correlated mechanisms. This review focuses on the function of TGF-β/Smads in renal fibrogenesis, and the role of epigenetics as a regulator of pro-fibrotic gene expression.
SCHANK WOULD APPROVE 38e8363db9cf53a552faefa06e9009de4ce63338ffd3a0e50419010450abfbd4	TRIM _PROTEIN_ in _DISEASE_.	PMID:31820796	proteins	PR:000000001	[[5..13]]	neuroblastoma	MONDO:0005072	[[17..30]]	null	31	Y	TRIM proteins in neuroblastoma.	TRIM proteins in neuroblastoma.||||||||Neuroblastoma (NB) is the most common extracranial solid tumor in childhood. Outcome for children with high-risk NB remains unsatisfactory. Accumulating evidence suggests that tripartite motif (TRIM) family proteins express diversely in various human cancers and act as regulators of oncoproteins or tumor suppressor proteins. This review summarizes the TRIM proteins involving in NB and the underlying molecular mechanisms. We expect these new insights will provide important implications for the treatment of NB by targeting TRIM proteins.
SCHANK WOULD APPROVE 1c7e41c9e97ccde5b020aaea3e28f5bf0215a49333c2f493723233a951836650	_PROTEIN_ prognostic value in _DISEASE_.	PMID:31139329	PRMT5	PR:000013255	[[0..5]]	cancer	MONDO:0004992	[[26..32]]	null	33	Y	PRMT5 prognostic value in cancer.	PRMT5 prognostic value in cancer.||||||||Protein arginine methyltransferases (PRMTs) catalyze the methylation of arginine residues on both histones and non-histone proteins. PRMT5, a member of the PRMT family, is overexpressed in a wide variety of cancers and its activity is associated with cell transformation. Moreover, its expression is associated with a decrease in patient survival in several cancers, a rationale for developing highly potent inhibitors of its enzymatic activity. However, most studies do not take into account the subcellular localization of PRMT5, which can modify its properties. Indeed, our team recently showed that PRMT5 nuclear expression is associated with prolonged survival. These results corroborated findings in prostate cancer, in which the nuclear fraction of PRMT5 was responsible for inhibiting cell growth, while the cytoplasmic fraction promoted cell growth. In conclusion, this criterion should be evaluated prior to administering PRMT5 inhibitors, which may have adverse effects.
SCHANK WOULD APPROVE 2ea4bec87f9528ac8989b31de40e1ec6fc31ad64534934a944f80167641e5b2a	S100 _PROTEIN_ in _DISEASE_.	PMID:31794767	proteins	PR:000000001	[[5..13]]	atherosclerosis	MONDO:0005311	[[17..32]]	null	33	Y	S100 proteins in atherosclerosis.	S100 proteins in atherosclerosis.||||||||Atherosclerosis is an arterial disease associated with dyslipidemia, abnormal arterial calcification and oxidative stress. It has been shown that a continued chronic inflammatory state of the arterial wall contributes to the development of atherosclerosis. The inflammatory stimulation, recruitment of inflammatory cells and production of pro-inflammatory cytokines enhances vascular inflammation. Some members of the S100 proteins family bind with their receptors, such as advanced glycation end products (RAGE), scavenger receptors (CD36) and toll-like receptor 4 (TLR-4), contributing to the cellular response in atherosclerotic progression. This review summarizes the roles of S100 proteins (S100A8, S100A9 and S100A12) in the vascular inflammation, vascular calcification and vascular oxidative stress. S100 proteins are released from monocytes, smooth muscle cells and endothelial cells in response to cellular stress stimuli, and then the binding of S100 proteins to RAGE activate downstream signaling such as transcription factor kappa B (NF-κB) translocation and reactive oxygen species (ROS) production, which act as a positive feedback loop for inducing pro-inflammatory phenotype in a wide variety of cell types including endothelial cells, vascular smooth muscle cells and leukocytes. Thus, it suggests that the inhibition of S100 proteins-mediated RAGE and TLR4 activation appears to be a promising approach to treat atherosclerosis. In addition, recent study showed that serum S100A12 can predict future cardiovascular events, highlighting that S100A12 is likely to be a potential biomarker of therapeutic efficacy and disease progression in coronary heart disease. Future studies of patients with coronary heart disease may provide more evidences supporting that S100 proteins is promising drug target in the prevention and therapy of atherosclerosis.
SCHANK WOULD APPROVE 44fa9c97da517e1c9ae0c8c607c010ead76fad0ab70f5c4696f909f71e13fe72	_PROTEIN_ and _DISEASE_.	PMID:31368097	ALDH2	PR:Q9SU63	[[0..5]]	Cardiovascular Disease	MONDO:0004995	[[10..32]]	null	33	Y	ALDH2 and Cardiovascular Disease.	ALDH2 and Cardiovascular Disease.||||||||Aldehyde dehydrogenase 2 (ALDH2) is a non-cytochrome P450 mitochondrial aldehyde oxidizing enzyme. It is best known for its role in the metabolism of acetaldehyde, a common metabolite from alcohol drinking. More evidences have been accumulated in recent years to indicate a greater role of ALDH2 in the metabolism of other endogenous and exogenous aldehydes, especially lipid peroxidation-derived reactive aldehyde under oxidative stress. Many cardiovascular diseases are associated with oxidative stress and mitochondria dysfunction. Considering that an estimated 560 million East Asians carry a common ALDH2 deficient variant which causes the well-known alcohol flushing syndrome due to acetaldehyde accumulation, the importance of understanding the role of ALDH2 in these diseases should be highlighted. There are several unfavorable cardiovascular conditions that are associated with ALDH2 deficiency. This chapter reviews the function of ALDH2 in various pathological conditions of the heart in relation to aldehyde toxicity. It also highlights the importance and clinical implications of interaction between ALDH2 deficiency and alcohol drinking on cardiovascular disease among the East Asians.
